date	origin_id	origin_city	destination_id	destination_city	od_flow
2021-05-06	1001	Synthetic-1-1	1002	Synthetic-1-2	110.427
2021-05-07	1001	Synthetic-1-1	1002	Synthetic-1-2	121.594
2021-05-08	1001	Synthetic-1-1	1002	Synthetic-1-2	134.304
2021-05-09	1001	Synthetic-1-1	1002	Synthetic-1-2	143.726
2021-05-10	1001	Synthetic-1-1	1002	Synthetic-1-2	130.215
2021-05-11	1001	Synthetic-1-1	1002	Synthetic-1-2	109.27
2021-05-12	1001	Synthetic-1-1	1002	Synthetic-1-2	104.37
2021-05-13	1001	Synthetic-1-1	1002	Synthetic-1-2	110.682
2021-05-14	1001	Synthetic-1-1	1002	Synthetic-1-2	122.426
2021-05-15	1001	Synthetic-1-1	1002	Synthetic-1-2	134.531
2021-05-16	1001	Synthetic-1-1	1002	Synthetic-1-2	142.353
2021-05-17	1001	Synthetic-1-1	1002	Synthetic-1-2	132.643
2021-05-18	1001	Synthetic-1-1	1002	Synthetic-1-2	114.806
2021-05-19	1001	Synthetic-1-1	1002	Synthetic-1-2	106.858
2021-05-20	1001	Synthetic-1-1	1002	Synthetic-1-2	105.279
2021-05-21	1001	Synthetic-1-1	1002	Synthetic-1-2	121.475
2021-05-22	1001	Synthetic-1-1	1002	Synthetic-1-2	133.287
2021-05-23	1001	Synthetic-1-1	1002	Synthetic-1-2	140.172
2021-05-24	1001	Synthetic-1-1	1002	Synthetic-1-2	136.062
2021-05-25	1001	Synthetic-1-1	1002	Synthetic-1-2	114.684
2021-05-26	1001	Synthetic-1-1	1002	Synthetic-1-2	105.763
2021-05-27	1001	Synthetic-1-1	1002	Synthetic-1-2	112.394
2021-05-28	1001	Synthetic-1-1	1002	Synthetic-1-2	124.642
2021-05-29	1001	Synthetic-1-1	1002	Synthetic-1-2	139.476
2021-05-30	1001	Synthetic-1-1	1002	Synthetic-1-2	139.542
2021-05-31	1001	Synthetic-1-1	1002	Synthetic-1-2	131.248
2021-06-01	1001	Synthetic-1-1	1002	Synthetic-1-2	115.792
2021-06-02	1001	Synthetic-1-1	1002	Synthetic-1-2	116.134
2021-06-03	1001	Synthetic-1-1	1002	Synthetic-1-2	109.096
2021-06-04	1001	Synthetic-1-1	1002	Synthetic-1-2	129.187
2021-06-05	1001	Synthetic-1-1	1002	Synthetic-1-2	135.9
2021-06-06	1001	Synthetic-1-1	1002	Synthetic-1-2	144.244
2021-06-07	1001	Synthetic-1-1	1002	Synthetic-1-2	134.379
2021-06-08	1001	Synthetic-1-1	1002	Synthetic-1-2	123.918
2021-06-09	1001	Synthetic-1-1	1002	Synthetic-1-2	108.068
2021-06-10	1001	Synthetic-1-1	1002	Synthetic-1-2	112.54
2021-06-11	1001	Synthetic-1-1	1002	Synthetic-1-2	126.067
2021-06-12	1001	Synthetic-1-1	1002	Synthetic-1-2	139.45
2021-06-13	1001	Synthetic-1-1	1002	Synthetic-1-2	141.692
2021-06-14	1001	Synthetic-1-1	1002	Synthetic-1-2	133.624
2021-06-15	1001	Synthetic-1-1	1002	Synthetic-1-2	119.884
2021-06-16	1001	Synthetic-1-1	1002	Synthetic-1-2	105.356
2021-06-17	1001	Synthetic-1-1	1002	Synthetic-1-2	110.605
2021-06-18	1001	Synthetic-1-1	1002	Synthetic-1-2	127.147
2021-06-19	1001	Synthetic-1-1	1002	Synthetic-1-2	139.833
2021-06-20	1001	Synthetic-1-1	1002	Synthetic-1-2	147.572
2021-06-21	1001	Synthetic-1-1	1002	Synthetic-1-2	137.658
2021-06-22	1001	Synthetic-1-1	1002	Synthetic-1-2	118.273
2021-06-23	1001	Synthetic-1-1	1002	Synthetic-1-2	107.899
2021-06-24	1001	Synthetic-1-1	1002	Synthetic-1-2	114.071
2021-06-25	1001	Synthetic-1-1	1002	Synthetic-1-2	124.753
2021-06-26	1001	Synthetic-1-1	1002	Synthetic-1-2	143.47
2021-06-27	1001	Synthetic-1-1	1002	Synthetic-1-2	152.085
2021-06-28	1001	Synthetic-1-1	1002	Synthetic-1-2	135.287
2021-06-29	1001	Synthetic-1-1	1002	Synthetic-1-2	121.56
2021-01-01	1001	Synthetic-1-1	1003	Synthetic-1-3	114.839
2021-01-02	1001	Synthetic-1-1	1003	Synthetic-1-3	126.921
2021-01-03	1001	Synthetic-1-1	1003	Synthetic-1-3	130.148
2021-01-04	1001	Synthetic-1-1	1003	Synthetic-1-3	116.413
2021-01-05	1001	Synthetic-1-1	1003	Synthetic-1-3	112.084
2021-01-06	1001	Synthetic-1-1	1003	Synthetic-1-3	104.449
2021-01-07	1001	Synthetic-1-1	1003	Synthetic-1-3	104.104
2021-01-08	1001	Synthetic-1-1	1003	Synthetic-1-3	118.58
2021-01-09	1001	Synthetic-1-1	1003	Synthetic-1-3	131.036
2021-01-10	1001	Synthetic-1-1	1003	Synthetic-1-3	131.205
2021-01-11	1001	Synthetic-1-1	1003	Synthetic-1-3	117.015
2021-01-12	1001	Synthetic-1-1	1003	Synthetic-1-3	111.589
2021-01-13	1001	Synthetic-1-1	1003	Synthetic-1-3	104.645
2021-01-14	1001	Synthetic-1-1	1003	Synthetic-1-3	103.772
2021-01-15	1001	Synthetic-1-1	1003	Synthetic-1-3	115.903
2021-01-16	1001	Synthetic-1-1	1003	Synthetic-1-3	128.849
2021-01-17	1001	Synthetic-1-1	1003	Synthetic-1-3	135.594
2021-01-18	1001	Synthetic-1-1	1003	Synthetic-1-3	126.371
2021-01-19	1001	Synthetic-1-1	1003	Synthetic-1-3	109.72
2021-01-20	1001	Synthetic-1-1	1003	Synthetic-1-3	103.884
2021-01-21	1001	Synthetic-1-1	1003	Synthetic-1-3	106.3
2021-01-22	1001	Synthetic-1-1	1003	Synthetic-1-3	123.27
2021-01-23	1001	Synthetic-1-1	1003	Synthetic-1-3	133.435
2021-01-24	1001	Synthetic-1-1	1003	Synthetic-1-3	132.576
2021-01-25	1001	Synthetic-1-1	1003	Synthetic-1-3	124.504
2021-01-26	1001	Synthetic-1-1	1003	Synthetic-1-3	116.163
2021-01-27	1001	Synthetic-1-1	1003	Synthetic-1-3	98.398
2021-01-28	1001	Synthetic-1-1	1003	Synthetic-1-3	105.38
2021-01-29	1001	Synthetic-1-1	1003	Synthetic-1-3	117.377
2021-01-30	1001	Synthetic-1-1	1003	Synthetic-1-3	124.992
2021-01-31	1001	Synthetic-1-1	1003	Synthetic-1-3	135.293
2021-02-01	1001	Synthetic-1-1	1003	Synthetic-1-3	126.186
2021-02-02	1001	Synthetic-1-1	1003	Synthetic-1-3	113.89
2021-02-03	1001	Synthetic-1-1	1003	Synthetic-1-3	109.128
2021-02-04	1001	Synthetic-1-1	1003	Synthetic-1-3	103.454
2021-02-05	1001	Synthetic-1-1	1003	Synthetic-1-3	116.937
2021-02-06	1001	Synthetic-1-1	1003	Synthetic-1-3	128.581
2021-02-07	1001	Synthetic-1-1	1003	Synthetic-1-3	141.493
2021-02-08	1001	Synthetic-1-1	1003	Synthetic-1-3	130.075
2021-02-09	1001	Synthetic-1-1	1003	Synthetic-1-3	109.701
2021-02-10	1001	Synthetic-1-1	1003	Synthetic-1-3	102.663
2021-02-11	1001	Synthetic-1-1	1003	Synthetic-1-3	106.055
2021-02-12	1001	Synthetic-1-1	1003	Synthetic-1-3	126.621
2021-02-13	1001	Synthetic-1-1	1003	Synthetic-1-3	133.196
2021-02-14	1001	Synthetic-1-1	1003	Synthetic-1-3	135.452
2021-02-15	1001	Synthetic-1-1	1003	Synthetic-1-3	129.635
2021-02-16	1001	Synthetic-1-1	1003	Synthetic-1-3	112.563
2021-02-17	1001	Synthetic-1-1	1003	Synthetic-1-3	102.601
2021-02-18	1001	Synthetic-1-1	1003	Synthetic-1-3	104.173
2021-02-19	1001	Synthetic-1-1	1003	Synthetic-1-3	123.06
2021-02-20	1001	Synthetic-1-1	1003	Synthetic-1-3	135.32
2021-02-21	1001	Synthetic-1-1	1003	Synthetic-1-3	133.882
2021-02-22	1001	Synthetic-1-1	1003	Synthetic-1-3	132.011
2021-02-23	1001	Synthetic-1-1	1003	Synthetic-1-3	117.113
2021-02-24	1001	Synthetic-1-1	1003	Synthetic-1-3	106.906
2021-02-25	1001	Synthetic-1-1	1003	Synthetic-1-3	106.835
2021-02-26	1001	Synthetic-1-1	1003	Synthetic-1-3	124.734
2021-02-27	1001	Synthetic-1-1	1003	Synthetic-1-3	137.237
2021-02-28	1001	Synthetic-1-1	1003	Synthetic-1-3	142.93
2021-03-01	1001	Synthetic-1-1	1003	Synthetic-1-3	123.089
2021-03-02	1001	Synthetic-1-1	1003	Synthetic-1-3	112.662
2021-03-03	1001	Synthetic-1-1	1003	Synthetic-1-3	104.862
2021-03-04	1001	Synthetic-1-1	1003	Synthetic-1-3	110.079
2021-03-05	1001	Synthetic-1-1	1003	Synthetic-1-3	129.337
2021-03-06	1001	Synthetic-1-1	1003	Synthetic-1-3	139.701
2021-03-07	1001	Synthetic-1-1	1003	Synthetic-1-3	145.588
2021-03-08	1001	Synthetic-1-1	1003	Synthetic-1-3	132.943
2021-03-09	1001	Synthetic-1-1	1003	Synthetic-1-3	116.056
2021-03-10	1001	Synthetic-1-1	1003	Synthetic-1-3	108.483
2021-03-11	1001	Synthetic-1-1	1003	Synthetic-1-3	112.827
2021-03-12	1001	Synthetic-1-1	1003	Synthetic-1-3	128.73
2021-03-13	1001	Synthetic-1-1	1003	Synthetic-1-3	136.187
2021-03-14	1001	Synthetic-1-1	1003	Synthetic-1-3	143.308
2021-03-15	1001	Synthetic-1-1	1003	Synthetic-1-3	131.99
2021-03-16	1001	Synthetic-1-1	1003	Synthetic-1-3	116.421
2021-03-17	1001	Synthetic-1-1	1003	Synthetic-1-3	109.633
2021-03-18	1001	Synthetic-1-1	1003	Synthetic-1-3	116.783
2021-03-19	1001	Synthetic-1-1	1003	Synthetic-1-3	129.407
2021-03-20	1001	Synthetic-1-1	1003	Synthetic-1-3	141.302
2021-03-21	1001	Synthetic-1-1	1003	Synthetic-1-3	143.722
2021-03-22	1001	Synthetic-1-1	1003	Synthetic-1-3	137.127
2021-03-23	1001	Synthetic-1-1	1003	Synthetic-1-3	121.396
2021-03-24	1001	Synthetic-1-1	1003	Synthetic-1-3	113.567
2021-03-25	1001	Synthetic-1-1	1003	Synthetic-1-3	118.016
2021-03-26	1001	Synthetic-1-1	1003	Synthetic-1-3	132.644
2021-03-27	1001	Synthetic-1-1	1003	Synthetic-1-3	145.796
2021-03-28	1001	Synthetic-1-1	1003	Synthetic-1-3	140.915
2021-03-29	1001	Synthetic-1-1	1003	Synthetic-1-3	136.176
2021-03-30	1001	Synthetic-1-1	1003	Synthetic-1-3	124.187
2021-03-31	1001	Synthetic-1-1	1003	Synthetic-1-3	112.316
2021-04-01	1001	Synthetic-1-1	1003	Synthetic-1-3	119.363
2021-04-02	1001	Synthetic-1-1	1003	Synthetic-1-3	124.554
2021-04-03	1001	Synthetic-1-1	1003	Synthetic-1-3	142.354
2021-04-04	1001	Synthetic-1-1	1003	Synthetic-1-3	150.841
2021-04-05	1001	Synthetic-1-1	1003	Synthetic-1-3	137.23
2021-04-06	1001	Synthetic-1-1	1003	Synthetic-1-3	122.318
2021-04-07	1001	Synthetic-1-1	1003	Synthetic-1-3	113.8
2021-04-08	1001	Synthetic-1-1	1003	Synthetic-1-3	123.743
2021-04-09	1001	Synthetic-1-1	1003	Synthetic-1-3	134.135
2021-04-10	1001	Synthetic-1-1	1003	Synthetic-1-3	147.284
2021-04-11	1001	Synthetic-1-1	1003	Synthetic-1-3	148.317
2021-04-12	1001	Synthetic-1-1	1003	Synthetic-1-3	139.85
2021-04-13	1001	Synthetic-1-1	1003	Synthetic-1-3	132.076
2021-04-14	1001	Synthetic-1-1	1003	Synthetic-1-3	118.047
2021-04-15	1001	Synthetic-1-1	1003	Synthetic-1-3	116.022
2021-04-16	1001	Synthetic-1-1	1003	Synthetic-1-3	129.994
2021-04-17	1001	Synthetic-1-1	1003	Synthetic-1-3	145.623
2021-04-18	1001	Synthetic-1-1	1003	Synthetic-1-3	155.183
2021-04-19	1001	Synthetic-1-1	1003	Synthetic-1-3	145.651
2021-04-20	1001	Synthetic-1-1	1003	Synthetic-1-3	125.897
2021-04-21	1001	Synthetic-1-1	1003	Synthetic-1-3	112.863
2021-04-22	1001	Synthetic-1-1	1003	Synthetic-1-3	117.929
2021-04-23	1001	Synthetic-1-1	1003	Synthetic-1-3	136.743
2021-04-24	1001	Synthetic-1-1	1003	Synthetic-1-3	148.8
2021-04-25	1001	Synthetic-1-1	1003	Synthetic-1-3	147.323
2021-04-26	1001	Synthetic-1-1	1003	Synthetic-1-3	135.112
2021-04-27	1001	Synthetic-1-1	1003	Synthetic-1-3	127.108
2021-04-28	1001	Synthetic-1-1	1003	Synthetic-1-3	118.222
2021-04-29	1001	Synthetic-1-1	1003	Synthetic-1-3	121.324
2021-04-30	1001	Synthetic-1-1	1003	Synthetic-1-3	144.825
2021-05-01	1001	Synthetic-1-1	1003	Synthetic-1-3	149.145
2021-05-02	1001	Synthetic-1-1	1003	Synthetic-1-3	152.171
2021-05-03	1001	Synthetic-1-1	1003	Synthetic-1-3	144.176
2021-05-04	1001	Synthetic-1-1	1003	Synthetic-1-3	127.501
2021-05-05	1001	Synthetic-1-1	1003	Synthetic-1-3	117.026
2021-05-06	1001	Synthetic-1-1	1003	Synthetic-1-3	123.873
2021-05-07	1001	Synthetic-1-1	1003	Synthetic-1-3	133.562
2021-05-08	1001	Synthetic-1-1	1003	Synthetic-1-3	153.372
2021-05-09	1001	Synthetic-1-1	1003	Synthetic-1-3	154.367
2021-05-10	1001	Synthetic-1-1	1003	Synthetic-1-3	148.673
2021-05-11	1001	Synthetic-1-1	1003	Synthetic-1-3	124.113
2021-05-12	1001	Synthetic-1-1	1003	Synthetic-1-3	117.263
2021-05-13	1001	Synthetic-1-1	1003	Synthetic-1-3	118.801
2021-05-14	1001	Synthetic-1-1	1003	Synthetic-1-3	140.478
2021-05-15	1001	Synthetic-1-1	1003	Synthetic-1-3	150.832
2021-05-16	1001	Synthetic-1-1	1003	Synthetic-1-3	154.344
2021-05-17	1001	Synthetic-1-1	1003	Synthetic-1-3	147.368
2021-05-18	1001	Synthetic-1-1	1003	Synthetic-1-3	125.703
2021-05-19	1001	Synthetic-1-1	1003	Synthetic-1-3	120.049
2021-05-20	1001	Synthetic-1-1	1003	Synthetic-1-3	125.343
2021-05-21	1001	Synthetic-1-1	1003	Synthetic-1-3	138.739
2021-05-22	1001	Synthetic-1-1	1003	Synthetic-1-3	148.994
2021-05-23	1001	Synthetic-1-1	1003	Synthetic-1-3	157.456
2021-05-24	1001	Synthetic-1-1	1003	Synthetic-1-3	149.585
2021-05-25	1001	Synthetic-1-1	1003	Synthetic-1-3	126.704
2021-05-26	1001	Synthetic-1-1	1003	Synthetic-1-3	118.971
2021-05-27	1001	Synthetic-1-1	1003	Synthetic-1-3	123.085
2021-05-28	1001	Synthetic-1-1	1003	Synthetic-1-3	135.668
2021-05-29	1001	Synthetic-1-1	1003	Synthetic-1-3	156.35
2021-05-30	1001	Synthetic-1-1	1003	Synthetic-1-3	154.711
2021-05-31	1001	Synthetic-1-1	1003	Synthetic-1-3	146.278
2021-06-01	1001	Synthetic-1-1	1003	Synthetic-1-3	134.365
2021-06-02	1001	Synthetic-1-1	1003	Synthetic-1-3	118.546
2021-06-03	1001	Synthetic-1-1	1003	Synthetic-1-3	129.576
2021-06-04	1001	Synthetic-1-1	1003	Synthetic-1-3	137.798
2021-06-05	1001	Synthetic-1-1	1003	Synthetic-1-3	158.253
2021-06-06	1001	Synthetic-1-1	1003	Synthetic-1-3	159.989
2021-06-07	1001	Synthetic-1-1	1003	Synthetic-1-3	145.981
2021-06-08	1001	Synthetic-1-1	1003	Synthetic-1-3	127.948
2021-06-09	1001	Synthetic-1-1	1003	Synthetic-1-3	121.645
2021-06-10	1001	Synthetic-1-1	1003	Synthetic-1-3	126.733
2021-06-11	1001	Synthetic-1-1	1003	Synthetic-1-3	143.281
2021-06-12	1001	Synthetic-1-1	1003	Synthetic-1-3	159.347
2021-06-13	1001	Synthetic-1-1	1003	Synthetic-1-3	157.15
2021-06-14	1001	Synthetic-1-1	1003	Synthetic-1-3	149.78
2021-06-15	1001	Synthetic-1-1	1003	Synthetic-1-3	131.601
2021-06-16	1001	Synthetic-1-1	1003	Synthetic-1-3	122.49
2021-06-17	1001	Synthetic-1-1	1003	Synthetic-1-3	125.396
2021-06-18	1001	Synthetic-1-1	1003	Synthetic-1-3	145.988
2021-06-19	1001	Synthetic-1-1	1003	Synthetic-1-3	155.421
2021-06-20	1001	Synthetic-1-1	1003	Synthetic-1-3	159.807
2021-06-21	1001	Synthetic-1-1	1003	Synthetic-1-3	149.497
2021-06-22	1001	Synthetic-1-1	1003	Synthetic-1-3	134.868
2021-06-23	1001	Synthetic-1-1	1003	Synthetic-1-3	123.859
2021-06-24	1001	Synthetic-1-1	1003	Synthetic-1-3	125.238
2021-06-25	1001	Synthetic-1-1	1003	Synthetic-1-3	143.764
2021-06-26	1001	Synthetic-1-1	1003	Synthetic-1-3	161.781
2021-06-27	1001	Synthetic-1-1	1003	Synthetic-1-3	166.144
2021-06-28	1001	Synthetic-1-1	1003	Synthetic-1-3	155.642
2021-06-29	1001	Synthetic-1-1	1003	Synthetic-1-3	140.291
2021-01-01	1001	Synthetic-1-1	1004	Synthetic-1-4	131.05
2021-01-02	1001	Synthetic-1-1	1004	Synthetic-1-4	137.542
2021-01-03	1001	Synthetic-1-1	1004	Synthetic-1-4	145.476
2021-01-04	1001	Synthetic-1-1	1004	Synthetic-1-4	131.86
2021-01-05	1001	Synthetic-1-1	1004	Synthetic-1-4	119.641
2021-01-06	1001	Synthetic-1-1	1004	Synthetic-1-4	109.758
2021-01-07	1001	Synthetic-1-1	1004	Synthetic-1-4	112.035
2021-01-08	1001	Synthetic-1-1	1004	Synthetic-1-4	131.731
2021-01-09	1001	Synthetic-1-1	1004	Synthetic-1-4	141.411
2021-01-10	1001	Synthetic-1-1	1004	Synthetic-1-4	141.918
2021-01-11	1001	Synthetic-1-1	1004	Synthetic-1-4	133.181
2021-01-12	1001	Synthetic-1-1	1004	Synthetic-1-4	122.169
2021-01-13	1001	Synthetic-1-1	1004	Synthetic-1-4	107.132
2021-01-14	1001	Synthetic-1-1	1004	Synthetic-1-4	112.755
2021-01-15	1001	Synthetic-1-1	1004	Synthetic-1-4	127.637
2021-01-16	1001	Synthetic-1-1	1004	Synthetic-1-4	143.181
