date	city_id	city_name	is_weekend	is_holiday	holiday_type	month	day_of_week	temp_mean	wind_speed	snow_flag	dewpoint_temperature
2021-01-21	1003	Synthetic-1-3	0	0	none	1	3	20.373	2.223	1	11.361
2021-01-21	1004	Synthetic-1-4	0	0	none	1	3	21.373	2.685	1	11.861
2021-01-22	1001	Synthetic-1-1	0	0	none	1	4	18.534	2.018	1	10.474
2021-01-22	1002	Synthetic-1-2	0	0	none	1	4	19.534	2.054	1	10.974
2021-01-22	1003	Synthetic-1-3	0	0	none	1	4	20.534	2.594	1	11.474
2021-01-22	1004	Synthetic-1-4	0	0	none	1	4	21.534	2.438	1	11.974
2021-01-23	1001	Synthetic-1-1	1	0	none	1	5	18.695	2.177	1	10.586
2021-01-23	1002	Synthetic-1-2	1	0	none	1	5	19.695	2.1	1	11.086
2021-01-23	1003	Synthetic-1-3	1	0	none	1	5	20.695	2.313	1	11.586
2021-01-23	1004	Synthetic-1-4	1	0	none	1	5	21.695	2.708	1	12.086
2021-01-24	1001	Synthetic-1-1	1	0	none	1	6	18.854	1.962	1	10.698
2021-01-24	1002	Synthetic-1-2	1	0	none	1	6	19.854	2.141	1	11.198
2021-01-24	1003	Synthetic-1-3	1	0	none	1	6	20.854	2.401	1	11.698
2021-01-24	1004	Synthetic-1-4	1	0	none	1	6	21.854	2.774	1	12.198
2021-01-25	1001	Synthetic-1-1	0	0	none	1	0	19.012	2.156	1	10.809
2021-01-25	1002	Synthetic-1-2	0	0	none	1	0	20.012	2.325	1	11.309
2021-01-25	1003	Synthetic-1-3	0	0	none	1	0	21.012	2.442	1	11.809
2021-01-25	1004	Synthetic-1-4	0	0	none	1	0	22.012	2.716	1	12.309
2021-01-26	1001	Synthetic-1-1	0	0	none	1	1	19.169	2.104	1	10.918
2021-01-26	1002	Synthetic-1-2	0	0	none	1	1	20.169	2.139	1	11.418
2021-01-26	1003	Synthetic-1-3	0	0	none	1	1	21.169	2.584	1	11.918
2021-01-26	1004	Synthetic-1-4	0	0	none	1	1	22.169	2.534	1	12.418
2021-01-27	1001	Synthetic-1-1	0	0	none	1	2	19.325	2.088	1	11.027
2021-01-27	1002	Synthetic-1-2	0	0	none	1	2	20.325	2.396	1	11.527
2021-01-27	1003	Synthetic-1-3	0	0	none	1	2	21.325	2.213	1	12.027
2021-01-27	1004	Synthetic-1-4	0	0	none	1	2	22.325	2.632	1	12.527
2021-01-28	1001	Synthetic-1-1	0	0	none	1	3	19.479	2.065	1	11.136
2021-01-28	1002	Synthetic-1-2	0	0	none	1	3	20.479	2.001	1	11.636
2021-01-28	1003	Synthetic-1-3	0	0	none	1	3	21.479	2.224	1	12.136
2021-01-28	1004	Synthetic-1-4	0	0	none	1	3	22.479	2.79	1	12.636
2021-01-29	1001	Synthetic-1-1	0	0	none	1	4	19.633	1.818	1	11.243
2021-01-29	1002	Synthetic-1-2	0	0	none	1	4	20.633	2.379	1	11.743
2021-01-29	1003	Synthetic-1-3	0	0	none	1	4	21.633	2.362	1	12.243
2021-01-29	1004	Synthetic-1-4	0	0	none	1	4	22.633	2.767	1	12.743
2021-01-30	1001	Synthetic-1-1	1	0	none	1	5	19.784	1.912	1	11.349
2021-01-30	1002	Synthetic-1-2	1	0	none	1	5	20.784	2.142	1	11.849
2021-01-30	1003	Synthetic-1-3	1	0	none	1	5	21.784	2.29	1	12.349
2021-01-30	1004	Synthetic-1-4	1	0	none	1	5	22.784	2.41	1	12.849
2021-01-31	1001	Synthetic-1-1	1	0	none	1	6	19.935	2.199	1	11.454
2021-01-31	1002	Synthetic-1-2	1	0	none	1	6	20.935	2.293	1	11.954
2021-01-31	1003	Synthetic-1-3	1	0	none	1	6	21.935	2.247	1	12.454
2021-01-31	1004	Synthetic-1-4	1	0	none	1	6	22.935	2.404	1	12.954
2021-02-01	1001	Synthetic-1-1	0	0	none	2	0	20.084	2.181	1	11.558
2021-02-01	1002	Synthetic-1-2	0	0	none	2	0	21.084	2.104	1	12.058
2021-02-01	1003	Synthetic-1-3	0	0	none	2	0	22.084	2.349	1	12.558
2021-02-01	1004	Synthetic-1-4	0	0	none	2	0	23.084	2.453	1	13.058
2021-02-02	1001	Synthetic-1-1	0	0	none	2	1	20.231	1.974	1	11.662
2021-02-02	1002	Synthetic-1-2	0	0	none	2	1	21.231	2.395	1	12.162
2021-02-02	1003	Synthetic-1-3	0	0	none	2	1	22.231	2.334	1	12.662
2021-02-02	1004	Synthetic-1-4	0	0	none	2	1	23.231	2.725	1	13.162
2021-02-03	1001	Synthetic-1-1	0	0	none	2	2	20.377	2.108	1	11.764
2021-02-03	1002	Synthetic-1-2	0	0	none	2	2	21.377	2.074	1	12.264
2021-02-03	1003	Synthetic-1-3	0	0	none	2	2	22.377	2.265	1	12.764
2021-02-03	1004	Synthetic-1-4	0	0	none	2	2	23.377	2.584	1	13.264
2021-02-04	1001	Synthetic-1-1	0	0	none	2	3	20.521	2.183	1	11.865
2021-02-04	1002	Synthetic-1-2	0	0	none	2	3	21.521	2.053	1	12.365
2021-02-04	1003	Synthetic-1-3	0	0	none	2	3	22.521	2.268	1	12.865
2021-02-04	1004	Synthetic-1-4	0	0	none	2	3	23.521	2.608	1	13.365
2021-02-05	1001	Synthetic-1-1	0	0	none	2	4	20.664	2.104	1	11.965
2021-02-05	1002	Synthetic-1-2	0	0	none	2	4	21.664	2.087	1	12.465
2021-02-05	1003	Synthetic-1-3	0	0	none	2	4	22.664	2.55	1	12.965
2021-02-05	1004	Synthetic-1-4	0	0	none	2	4	23.664	2.562	1	13.465
2021-02-06	1001	Synthetic-1-1	1	0	none	2	5	20.805	2.09	1	12.063
2021-02-06	1002	Synthetic-1-2	1	0	none	2	5	21.805	2.386	1	12.563
2021-02-06	1003	Synthetic-1-3	1	0	none	2	5	22.805	2.401	1	13.063
2021-02-06	1004	Synthetic-1-4	1	0	none	2	5	23.805	2.519	1	13.563
2021-02-07	1001	Synthetic-1-1	1	0	none	2	6	20.944	2.047	1	12.161
2021-02-07	1002	Synthetic-1-2	1	0	none	2	6	21.944	2.375	1	12.661
2021-02-07	1003	Synthetic-1-3	1	0	none	2	6	22.944	2.222	1	13.161
2021-02-07	1004	Synthetic-1-4	1	0	none	2	6	23.944	2.535	1	13.661
2021-02-08	1001	Synthetic-1-1	0	0	none	2	0	21.081	1.995	1	12.257
2021-02-08	1002	Synthetic-1-2	0	0	none	2	0	22.081	2.109	1	12.757
2021-02-08	1003	Synthetic-1-3	0	0	none	2	0	23.081	2.513	1	13.257
2021-02-08	1004	Synthetic-1-4	0	0	none	2	0	24.081	2.463	1	13.757
2021-02-09	1001	Synthetic-1-1	0	0	none	2	1	21.217	1.928	1	12.352
2021-02-09	1002	Synthetic-1-2	0	0	none	2	1	22.217	2.156	1	12.852
2021-02-09	1003	Synthetic-1-3	0	0	none	2	1	23.217	2.313	1	13.352
2021-02-09	1004	Synthetic-1-4	0	0	none	2	1	24.217	2.609	1	13.852
2021-02-10	1001	Synthetic-1-1	0	0	none	2	2	21.351	2.087	1	12.445
2021-02-10	1002	Synthetic-1-2	0	0	none	2	2	22.351	2.393	1	12.945
2021-02-10	1003	Synthetic-1-3	0	0	none	2	2	23.351	2.385	1	13.445
2021-02-10	1004	Synthetic-1-4	0	0	none	2	2	24.351	2.711	1	13.945
2021-02-11	1001	Synthetic-1-1	0	0	none	2	3	21.483	2.123	1	12.538
2021-02-11	1002	Synthetic-1-2	0	0	none	2	3	22.483	2.052	1	13.038
2021-02-11	1003	Synthetic-1-3	0	0	none	2	3	23.483	2.244	1	13.538
2021-02-11	1004	Synthetic-1-4	0	0	none	2	3	24.483	2.52	1	14.038
2021-02-12	1001	Synthetic-1-1	0	0	none	2	4	21.613	1.897	1	12.629
2021-02-12	1002	Synthetic-1-2	0	0	none	2	4	22.613	2.142	1	13.129
2021-02-12	1003	Synthetic-1-3	0	0	none	2	4	23.613	2.518	1	13.629
2021-02-12	1004	Synthetic-1-4	0	0	none	2	4	24.613	2.468	1	14.129
2021-02-13	1001	Synthetic-1-1	1	0	none	2	5	21.741	2.046	1	12.718
2021-02-13	1002	Synthetic-1-2	1	0	none	2	5	22.741	2.246	1	13.218
2021-02-13	1003	Synthetic-1-3	1	0	none	2	5	23.741	2.275	1	13.718
2021-02-13	1004	Synthetic-1-4	1	0	none	2	5	24.741	2.663	1	14.218
2021-02-14	1001	Synthetic-1-1	1	0	none	2	6	21.867	2.016	1	12.807
2021-02-14	1002	Synthetic-1-2	1	0	none	2	6	22.867	2.011	1	13.307
2021-02-14	1003	Synthetic-1-3	1	0	none	2	6	23.867	2.315	1	13.807
2021-02-14	1004	Synthetic-1-4	1	0	none	2	6	24.867	2.617	1	14.307
2021-02-15	1001	Synthetic-1-1	0	0	none	2	0	21.991	1.942	1	12.894
2021-02-15	1002	Synthetic-1-2	0	0	none	2	0	22.991	2.249	1	13.394
2021-02-15	1003	Synthetic-1-3	0	0	none	2	0	23.991	2.471	1	13.894
2021-02-15	1004	Synthetic-1-4	0	0	none	2	0	24.991	2.405	1	14.394
2021-02-16	1001	Synthetic-1-1	0	0	none	2	1	22.113	2.078	1	12.979
2021-02-16	1002	Synthetic-1-2	0	0	none	2	1	23.113	2.049	1	13.479
2021-02-16	1003	Synthetic-1-3	0	0	none	2	1	24.113	2.367	1	13.979
2021-02-16	1004	Synthetic-1-4	0	0	none	2	1	25.113	2.535	1	14.479
2021-02-17	1001	Synthetic-1-1	0	0	none	2	2	22.233	2.174	1	13.063
2021-02-17	1002	Synthetic-1-2	0	0	none	2	2	23.233	2.193	1	13.563
2021-02-17	1003	Synthetic-1-3	0	0	none	2	2	24.233	2.389	1	14.063
2021-02-17	1004	Synthetic-1-4	0	0	none	2	2	25.233	2.529	1	14.563
2021-02-18	1001	Synthetic-1-1	0	0	none	2	3	22.35	1.9	1	13.145
2021-02-18	1002	Synthetic-1-2	0	0	none	2	3	23.35	2.312	1	13.645
2021-02-18	1003	Synthetic-1-3	0	0	none	2	3	24.35	2.444	1	14.145
2021-02-18	1004	Synthetic-1-4	0	0	none	2	3	25.35	2.746	1	14.645
2021-02-19	1001	Synthetic-1-1	0	0	none	2	4	22.466	1.982	1	13.226
2021-02-19	1002	Synthetic-1-2	0	0	none	2	4	23.466	2.121	1	13.726
2021-02-19	1003	Synthetic-1-3	0	0	none	2	4	24.466	2.487	1	14.226
2021-02-19	1004	Synthetic-1-4	0	0	none	2	4	25.466	2.537	1	14.726
2021-02-20	1001	Synthetic-1-1	1	0	none	2	5	22.579	2.152	1	13.305
2021-02-20	1002	Synthetic-1-2	1	0	none	2	5	23.579	2.242	1	13.805
2021-02-20	1003	Synthetic-1-3	1	0	none	2	5	24.579	2.201	1	14.305
2021-02-20	1004	Synthetic-1-4	1	0	none	2	5	25.579	2.655	1	14.805
2021-02-21	1001	Synthetic-1-1	1	0	none	2	6	22.69	2.016	1	13.383
2021-02-21	1002	Synthetic-1-2	1	0	none	2	6	23.69	2.377	1	13.883
2021-02-21	1003	Synthetic-1-3	1	0	none	2	6	24.69	2.337	1	14.383
2021-02-21	1004	Synthetic-1-4	1	0	none	2	6	25.69	2.594	1	14.883
2021-02-22	1001	Synthetic-1-1	0	0	none	2	0	22.799	1.955	1	13.459
2021-02-22	1002	Synthetic-1-2	0	0	none	2	0	23.799	2.01	1	13.959
2021-02-22	1003	Synthetic-1-3	0	0	none	2	0	24.799	2.564	1	14.459
2021-02-22	1004	Synthetic-1-4	0	0	none	2	0	25.799	2.707	1	14.959
2021-02-23	1001	Synthetic-1-1	0	0	none	2	1	22.906	2.023	1	13.534
2021-02-23	1002	Synthetic-1-2	0	0	none	2	1	23.906	2.192	1	14.034
2021-02-23	1003	Synthetic-1-3	0	0	none	2	1	24.906	2.454	1	14.534
2021-02-23	1004	Synthetic-1-4	0	0	none	2	1	25.906	2.7	1	15.034
2021-02-24	1001	Synthetic-1-1	0	0	none	2	2	23.01	2.106	1	13.607
2021-02-24	1002	Synthetic-1-2	0	0	none	2	2	24.01	2.37	1	14.107
2021-02-24	1003	Synthetic-1-3	0	0	none	2	2	25.01	2.261	1	14.607
2021-02-24	1004	Synthetic-1-4	0	0	none	2	2	26.01	2.591	1	15.107
2021-02-25	1001	Synthetic-1-1	0	0	none	2	3	23.112	1.814	1	13.678
2021-02-25	1002	Synthetic-1-2	0	0	none	2	3	24.112	2.093	1	14.178
2021-02-25	1003	Synthetic-1-3	0	0	none	2	3	25.112	2.365	1	14.678
2021-02-25	1004	Synthetic-1-4	0	0	none	2	3	26.112	2.591	1	15.178
2021-02-26	1001	Synthetic-1-1	0	0	none	2	4	23.211	2.124	1	13.748
2021-02-26	1002	Synthetic-1-2	0	0	none	2	4	24.211	2.195	1	14.248
2021-02-26	1003	Synthetic-1-3	0	0	none	2	4	25.211	2.466	1	14.748
2021-02-26	1004	Synthetic-1-4	0	0	none	2	4	26.211	2.556	1	15.248
2021-02-27	1001	Synthetic-1-1	1	0	none	2	5	23.308	2.102	1	13.816
2021-02-27	1002	Synthetic-1-2	1	0	none	2	5	24.308	2.094	1	14.316
2021-02-27	1003	Synthetic-1-3	1	0	none	2	5	25.308	2.391	1	14.816
2021-02-27	1004	Synthetic-1-4	1	0	none	2	5	26.308	2.536	1	15.316
2021-02-28	1001	Synthetic-1-1	1	0	none	2	6	23.402	2.044	1	13.882
2021-02-28	1002	Synthetic-1-2	1	0	none	2	6	24.402	2.355	1	14.382
2021-02-28	1003	Synthetic-1-3	1	0	none	2	6	25.402	2.21	1	14.882
2021-02-28	1004	Synthetic-1-4	1	0	none	2	6	26.402	2.716	1	15.382
2021-03-01	1001	Synthetic-1-1	0	0	none	3	0	23.495	2.108	0	13.946
2021-03-01	1002	Synthetic-1-2	0	0	none	3	0	24.495	2.034	0	14.446
2021-03-01	1003	Synthetic-1-3	0	0	none	3	0	25.495	2.22	0	14.946
2021-03-01	1004	Synthetic-1-4	0	0	none	3	0	26.495	2.433	0	15.446
2021-03-02	1001	Synthetic-1-1	0	0	none	3	1	23.584	1.918	0	14.009
2021-03-02	1002	Synthetic-1-2	0	0	none	3	1	24.584	2.07	0	14.509
2021-03-02	1003	Synthetic-1-3	0	0	none	3	1	25.584	2.292	0	15.009
2021-03-02	1004	Synthetic-1-4	0	0	none	3	1	26.584	2.663	0	15.509
2021-03-03	1001	Synthetic-1-1	0	0	none	3	2	23.671	2.035	0	14.07
2021-03-03	1002	Synthetic-1-2	0	0	none	3	2	24.671	2.272	0	14.57
2021-03-03	1003	Synthetic-1-3	0	0	none	3	2	25.671	2.549	0	15.07
2021-03-03	1004	Synthetic-1-4	0	0	none	3	2	26.671	2.75	0	15.57
2021-03-04	1001	Synthetic-1-1	0	0	none	3	3	23.755	2.146	0	14.129
2021-03-04	1002	Synthetic-1-2	0	0	none	3	3	24.755	2.064	0	14.629
2021-03-04	1003	Synthetic-1-3	0	0	none	3	3	25.755	2.398	0	15.129
2021-03-04	1004	Synthetic-1-4	0	0	none	3	3	26.755	2.556	0	15.629
2021-03-05	1001	Synthetic-1-1	0	0	none	3	4	23.837	2.158	0	14.186
2021-03-05	1002	Synthetic-1-2	0	0	none	3	4	24.837	2.178	0	14.686
2021-03-05	1003	Synthetic-1-3	0	0	none	3	4	25.837	2.526	0	15.186
2021-03-05	1004	Synthetic-1-4	0	0	none	3	4	26.837	2.429	0	15.686
2021-03-06	1001	Synthetic-1-1	1	0	none	3	5	23.916	2.046	0	14.241
2021-03-06	1002	Synthetic-1-2	1	0	none	3	5	24.916	2.044	0	14.741
2021-03-06	1003	Synthetic-1-3	1	0	none	3	5	25.916	2.307	0	15.241
2021-03-06	1004	Synthetic-1-4	1	0	none	3	5	26.916	2.473	0	15.741
2021-03-07	1001	Synthetic-1-1	1	0	none	3	6	23.993	2.107	0	14.295
2021-03-07	1002	Synthetic-1-2	1	0	none	3	6	24.993	2.338	0	14.795
2021-03-07	1003	Synthetic-1-3	1	0	none	3	6	25.993	2.41	0	15.295
2021-03-07	1004	Synthetic-1-4	1	0	none	3	6	26.993	2.48	0	15.795
2021-03-08	1001	Synthetic-1-1	0	0	none	3	0	24.067	2.1	0	14.347
2021-03-08	1002	Synthetic-1-2	0	0	none	3	0	25.067	2.395	0	14.847
2021-03-08	1003	Synthetic-1-3	0	0	none	3	0	26.067	2.261	0	15.347
2021-03-08	1004	Synthetic-1-4	0	0	none	3	0	27.067	2.635	0	15.847
2021-03-09	1001	Synthetic-1-1	0	0	none	3	1	24.138	2.114	0	14.397
2021-03-09	1002	Synthetic-1-2	0	0	none	3	1	25.138	2.154	0	14.897
2021-03-09	1003	Synthetic-1-3	0	0	none	3	1	26.138	2.345	0	15.397
2021-03-09	1004	Synthetic-1-4	0	0	none	3	1	27.138	2.65	0	15.897
2021-03-10	1001	Synthetic-1-1	0	0	none	3	2	24.207	1.8	0	14.445
2021-03-10	1002	Synthetic-1-2	0	0	none	3	2	25.207	2.046	0	14.945
2021-03-10	1003	Synthetic-1-3	0	0	none	3	2	26.207	2.225	0	15.445
2021-03-10	1004	Synthetic-1-4	0	0	none	3	2	27.207	2.585	0	15.945
2021-03-11	1001	Synthetic-1-1	0	0	none	3	3	24.272	1.886	0	14.491
2021-03-11	1002	Synthetic-1-2	0	0	none	3	3	25.272	2.076	0	14.991
2021-03-11	1003	Synthetic-1-3	0	0	none	3	3	26.272	2.2	0	15.491
2021-03-11	1004	Synthetic-1-4	0	0	none	3	3	27.272	2.64	0	15.991
2021-03-12	1001	Synthetic-1-1	0	0	none	3	4	24.335	2.094	0	14.535
2021-03-12	1002	Synthetic-1-2	0	0	none	3	4	25.335	2.33	0	15.035
2021-03-12	1003	Synthetic-1-3	0	0	none	3	4	26.335	2.452	0	15.535
2021-03-12	1004	Synthetic-1-4	0	0	none	3	4	27.335	2.554	0	16.035
2021-03-13	1001	Synthetic-1-1	1	0	none	3	5	24.396	1.983	0	14.577
2021-03-13	1002	Synthetic-1-2	1	0	none	3	5	25.396	2.135	0	15.077
2021-03-13	1003	Synthetic-1-3	1	0	none	3	5	26.396	2.32	0	15.577
2021-03-13	1004	Synthetic-1-4	1	0	none	3	5	27.396	2.526	0	16.077
2021-03-14	1001	Synthetic-1-1	1	0	none	3	6	24.453	2.004	0	14.617
2021-03-14	1002	Synthetic-1-2	1	0	none	3	6	25.453	2.005	0	15.117
2021-03-14	1003	Synthetic-1-3	1	0	none	3	6	26.453	2.505	0	15.617
2021-03-14	1004	Synthetic-1-4	1	0	none	3	6	27.453	2.666	0	16.117
2021-03-15	1001	Synthetic-1-1	0	0	none	3	0	24.508	1.804	0	14.656
2021-03-15	1002	Synthetic-1-2	0	0	none	3	0	25.508	2.306	0	15.156
2021-03-15	1003	Synthetic-1-3	0	0	none	3	0	26.508	2.285	0	15.656
2021-03-15	1004	Synthetic-1-4	0	0	none	3	0	27.508	2.607	0	16.156
2021-03-16	1001	Synthetic-1-1	0	0	none	3	1	24.56	1.845	0	14.692
2021-03-16	1002	Synthetic-1-2	0	0	none	3	1	25.56	2.066	0	15.192
2021-03-16	1003	Synthetic-1-3	0	0	none	3	1	26.56	2.345	0	15.692
2021-03-16	1004	Synthetic-1-4	0	0	none	3	1	27.56	2.614	0	16.192
2021-03-17	1001	Synthetic-1-1	0	0	none	3	2	24.609	2.154	0	14.726
2021-03-17	1002	Synthetic-1-2	0	0	none	3	2	25.609	2.161	0	15.226
2021-03-17	1003	Synthetic-1-3	0	0	none	3	2	26.609	2.444	0	15.726
2021-03-17	1004	Synthetic-1-4	0	0	none	3	2	27.609	2.657	0	16.226
2021-03-18	1001	Synthetic-1-1	0	0	none	3	3	24.655	2.194	0	14.759
2021-03-18	1002	Synthetic-1-2	0	0	none	3	3	25.655	2.015	0	15.259
2021-03-18	1003	Synthetic-1-3	0	0	none	3	3	26.655	2.509	0	15.759
2021-03-18	1004	Synthetic-1-4	0	0	none	3	3	27.655	2.706	0	16.259
2021-03-19	1001	Synthetic-1-1	0	0	none	3	4	24.698	1.84	0	14.789
2021-03-19	1002	Synthetic-1-2	0	0	none	3	4	25.698	2.26	0	15.289
2021-03-19	1003	Synthetic-1-3	0	0	none	3	4	26.698	2.369	0	15.789
2021-03-19	1004	Synthetic-1-4	0	0	none	3	4	27.698	2.494	0	16.289
2021-03-20	1001	Synthetic-1-1	1	0	none	3	5	24.739	1.868	0	14.817
2021-03-20	1002	Synthetic-1-2	1	0	none	3	5	25.739	2.139	0	15.317
2021-03-20	1003	Synthetic-1-3	1	0	none	3	5	26.739	2.364	0	15.817
