date	origin_id	origin_city	destination_id	destination_city	od_flow
2021-01-31	2001	Synthetic-2-1	2003	Synthetic-2-3	148.865
2021-02-01	2001	Synthetic-2-1	2003	Synthetic-2-3	143.002
2021-02-02	2001	Synthetic-2-1	2003	Synthetic-2-3	121.359
2021-02-03	2001	Synthetic-2-1	2003	Synthetic-2-3	115.46
2021-02-04	2001	Synthetic-2-1	2003	Synthetic-2-3	115.62
2021-02-05	2001	Synthetic-2-1	2003	Synthetic-2-3	130.175
2021-02-06	2001	Synthetic-2-1	2003	Synthetic-2-3	150.578
2021-02-07	2001	Synthetic-2-1	2003	Synthetic-2-3	149.068
2021-02-08	2001	Synthetic-2-1	2003	Synthetic-2-3	135.922
2021-02-09	2001	Synthetic-2-1	2003	Synthetic-2-3	128.853
2021-02-10	2001	Synthetic-2-1	2003	Synthetic-2-3	118.08
2021-02-11	2001	Synthetic-2-1	2003	Synthetic-2-3	119.772
2021-02-12	2001	Synthetic-2-1	2003	Synthetic-2-3	128.773
2021-02-13	2001	Synthetic-2-1	2003	Synthetic-2-3	152.032
2021-02-14	2001	Synthetic-2-1	2003	Synthetic-2-3	146.798
2021-02-15	2001	Synthetic-2-1	2003	Synthetic-2-3	131.875
2021-02-16	2001	Synthetic-2-1	2003	Synthetic-2-3	128.762
2021-02-17	2001	Synthetic-2-1	2003	Synthetic-2-3	112.568
2021-02-18	2001	Synthetic-2-1	2003	Synthetic-2-3	115.215
2021-02-19	2001	Synthetic-2-1	2003	Synthetic-2-3	134.877
2021-02-20	2001	Synthetic-2-1	2003	Synthetic-2-3	150.261
2021-02-21	2001	Synthetic-2-1	2003	Synthetic-2-3	155.317
2021-02-22	2001	Synthetic-2-1	2003	Synthetic-2-3	141.172
2021-02-23	2001	Synthetic-2-1	2003	Synthetic-2-3	132.658
2021-02-24	2001	Synthetic-2-1	2003	Synthetic-2-3	119.372
2021-02-25	2001	Synthetic-2-1	2003	Synthetic-2-3	118.285
2021-02-26	2001	Synthetic-2-1	2003	Synthetic-2-3	135.626
2021-02-27	2001	Synthetic-2-1	2003	Synthetic-2-3	149.928
2021-02-28	2001	Synthetic-2-1	2003	Synthetic-2-3	158.818
2021-03-01	2001	Synthetic-2-1	2003	Synthetic-2-3	145.105
2021-03-02	2001	Synthetic-2-1	2003	Synthetic-2-3	129.538
2021-03-03	2001	Synthetic-2-1	2003	Synthetic-2-3	119.678
2021-03-04	2001	Synthetic-2-1	2003	Synthetic-2-3	124.815
2021-03-05	2001	Synthetic-2-1	2003	Synthetic-2-3	134.768
2021-03-06	2001	Synthetic-2-1	2003	Synthetic-2-3	152.112
2021-03-07	2001	Synthetic-2-1	2003	Synthetic-2-3	158.153
2021-03-08	2001	Synthetic-2-1	2003	Synthetic-2-3	142.837
2021-03-09	2001	Synthetic-2-1	2003	Synthetic-2-3	127.939
2021-03-10	2001	Synthetic-2-1	2003	Synthetic-2-3	119.675
2021-03-11	2001	Synthetic-2-1	2003	Synthetic-2-3	124.806
2021-03-12	2001	Synthetic-2-1	2003	Synthetic-2-3	136.18
2021-03-13	2001	Synthetic-2-1	2003	Synthetic-2-3	149.635
2021-03-14	2001	Synthetic-2-1	2003	Synthetic-2-3	158.915
2021-03-15	2001	Synthetic-2-1	2003	Synthetic-2-3	143.727
2021-03-16	2001	Synthetic-2-1	2003	Synthetic-2-3	126.654
2021-03-17	2001	Synthetic-2-1	2003	Synthetic-2-3	116.363
2021-03-18	2001	Synthetic-2-1	2003	Synthetic-2-3	116.038
2021-03-19	2001	Synthetic-2-1	2003	Synthetic-2-3	142.89
2021-03-20	2001	Synthetic-2-1	2003	Synthetic-2-3	154.781
2021-03-21	2001	Synthetic-2-1	2003	Synthetic-2-3	160.658
2021-03-22	2001	Synthetic-2-1	2003	Synthetic-2-3	145.301
2021-03-23	2001	Synthetic-2-1	2003	Synthetic-2-3	129.798
2021-03-24	2001	Synthetic-2-1	2003	Synthetic-2-3	120.911
2021-03-25	2001	Synthetic-2-1	2003	Synthetic-2-3	126.724
2021-03-26	2001	Synthetic-2-1	2003	Synthetic-2-3	135.011
2021-03-27	2001	Synthetic-2-1	2003	Synthetic-2-3	154.307
2021-03-28	2001	Synthetic-2-1	2003	Synthetic-2-3	161.187
2021-03-29	2001	Synthetic-2-1	2003	Synthetic-2-3	150.18
2021-03-30	2001	Synthetic-2-1	2003	Synthetic-2-3	130.833
2021-03-31	2001	Synthetic-2-1	2003	Synthetic-2-3	121.028
2021-04-01	2001	Synthetic-2-1	2003	Synthetic-2-3	124.623
2021-04-02	2001	Synthetic-2-1	2003	Synthetic-2-3	139.5
2021-04-03	2001	Synthetic-2-1	2003	Synthetic-2-3	157.721
2021-04-04	2001	Synthetic-2-1	2003	Synthetic-2-3	162.49
2021-04-05	2001	Synthetic-2-1	2003	Synthetic-2-3	148.495
2021-04-06	2001	Synthetic-2-1	2003	Synthetic-2-3	136.976
2021-04-07	2001	Synthetic-2-1	2003	Synthetic-2-3	120.23
2021-04-08	2001	Synthetic-2-1	2003	Synthetic-2-3	128.438
2021-04-09	2001	Synthetic-2-1	2003	Synthetic-2-3	138.386
2021-04-10	2001	Synthetic-2-1	2003	Synthetic-2-3	153.618
2021-04-11	2001	Synthetic-2-1	2003	Synthetic-2-3	165.558
2021-04-12	2001	Synthetic-2-1	2003	Synthetic-2-3	147.415
2021-04-13	2001	Synthetic-2-1	2003	Synthetic-2-3	136.364
2021-04-14	2001	Synthetic-2-1	2003	Synthetic-2-3	120.42
2021-04-15	2001	Synthetic-2-1	2003	Synthetic-2-3	127.101
2021-04-16	2001	Synthetic-2-1	2003	Synthetic-2-3	142.091
2021-04-17	2001	Synthetic-2-1	2003	Synthetic-2-3	158.576
2021-04-18	2001	Synthetic-2-1	2003	Synthetic-2-3	163.382
2021-04-19	2001	Synthetic-2-1	2003	Synthetic-2-3	149.536
2021-04-20	2001	Synthetic-2-1	2003	Synthetic-2-3	135.508
2021-04-21	2001	Synthetic-2-1	2003	Synthetic-2-3	120.392
2021-04-22	2001	Synthetic-2-1	2003	Synthetic-2-3	132.384
2021-04-23	2001	Synthetic-2-1	2003	Synthetic-2-3	145.677
2021-04-24	2001	Synthetic-2-1	2003	Synthetic-2-3	161.012
2021-04-25	2001	Synthetic-2-1	2003	Synthetic-2-3	164.796
2021-04-26	2001	Synthetic-2-1	2003	Synthetic-2-3	151.344
2021-04-27	2001	Synthetic-2-1	2003	Synthetic-2-3	139.93
2021-04-28	2001	Synthetic-2-1	2003	Synthetic-2-3	126.777
2021-04-29	2001	Synthetic-2-1	2003	Synthetic-2-3	130.634
2021-04-30	2001	Synthetic-2-1	2003	Synthetic-2-3	142.338
2021-05-01	2001	Synthetic-2-1	2003	Synthetic-2-3	166.78
2021-05-02	2001	Synthetic-2-1	2003	Synthetic-2-3	164.742
2021-05-03	2001	Synthetic-2-1	2003	Synthetic-2-3	154.549
2021-05-04	2001	Synthetic-2-1	2003	Synthetic-2-3	139.953
2021-05-05	2001	Synthetic-2-1	2003	Synthetic-2-3	124.763
2021-05-06	2001	Synthetic-2-1	2003	Synthetic-2-3	132.556
2021-05-07	2001	Synthetic-2-1	2003	Synthetic-2-3	151.069
2021-05-08	2001	Synthetic-2-1	2003	Synthetic-2-3	162.221
2021-05-09	2001	Synthetic-2-1	2003	Synthetic-2-3	167.253
2021-05-10	2001	Synthetic-2-1	2003	Synthetic-2-3	163.81
2021-05-11	2001	Synthetic-2-1	2003	Synthetic-2-3	139.939
2021-05-12	2001	Synthetic-2-1	2003	Synthetic-2-3	128.982
2021-05-13	2001	Synthetic-2-1	2003	Synthetic-2-3	135.257
2021-05-14	2001	Synthetic-2-1	2003	Synthetic-2-3	151.11
2021-05-15	2001	Synthetic-2-1	2003	Synthetic-2-3	162.537
2021-05-16	2001	Synthetic-2-1	2003	Synthetic-2-3	172.644
2021-05-17	2001	Synthetic-2-1	2003	Synthetic-2-3	157.799
2021-05-18	2001	Synthetic-2-1	2003	Synthetic-2-3	141.917
2021-05-19	2001	Synthetic-2-1	2003	Synthetic-2-3	127.957
2021-05-20	2001	Synthetic-2-1	2003	Synthetic-2-3	136.085
2021-05-21	2001	Synthetic-2-1	2003	Synthetic-2-3	152.725
2021-05-22	2001	Synthetic-2-1	2003	Synthetic-2-3	164.793
2021-05-23	2001	Synthetic-2-1	2003	Synthetic-2-3	169.451
2021-05-24	2001	Synthetic-2-1	2003	Synthetic-2-3	157.76
2021-05-25	2001	Synthetic-2-1	2003	Synthetic-2-3	141.624
2021-05-26	2001	Synthetic-2-1	2003	Synthetic-2-3	124.715
2021-05-27	2001	Synthetic-2-1	2003	Synthetic-2-3	135.416
2021-05-28	2001	Synthetic-2-1	2003	Synthetic-2-3	152.397
2021-05-29	2001	Synthetic-2-1	2003	Synthetic-2-3	171.403
2021-05-30	2001	Synthetic-2-1	2003	Synthetic-2-3	171.795
2021-05-31	2001	Synthetic-2-1	2003	Synthetic-2-3	164.591
2021-06-01	2001	Synthetic-2-1	2003	Synthetic-2-3	143.364
2021-06-02	2001	Synthetic-2-1	2003	Synthetic-2-3	129.673
2021-06-03	2001	Synthetic-2-1	2003	Synthetic-2-3	139.803
2021-06-04	2001	Synthetic-2-1	2003	Synthetic-2-3	153.41
2021-06-05	2001	Synthetic-2-1	2003	Synthetic-2-3	168.267
2021-06-06	2001	Synthetic-2-1	2003	Synthetic-2-3	173.308
2021-06-07	2001	Synthetic-2-1	2003	Synthetic-2-3	160.446
2021-06-08	2001	Synthetic-2-1	2003	Synthetic-2-3	139.657
2021-06-09	2001	Synthetic-2-1	2003	Synthetic-2-3	133.499
2021-06-10	2001	Synthetic-2-1	2003	Synthetic-2-3	139.009
2021-06-11	2001	Synthetic-2-1	2003	Synthetic-2-3	152.552
2021-06-12	2001	Synthetic-2-1	2003	Synthetic-2-3	171.016
2021-06-13	2001	Synthetic-2-1	2003	Synthetic-2-3	176.994
2021-06-14	2001	Synthetic-2-1	2003	Synthetic-2-3	166.677
2021-06-15	2001	Synthetic-2-1	2003	Synthetic-2-3	145.995
2021-06-16	2001	Synthetic-2-1	2003	Synthetic-2-3	128.74
2021-06-17	2001	Synthetic-2-1	2003	Synthetic-2-3	140.266
2021-06-18	2001	Synthetic-2-1	2003	Synthetic-2-3	151.619
2021-06-19	2001	Synthetic-2-1	2003	Synthetic-2-3	171.002
2021-06-20	2001	Synthetic-2-1	2003	Synthetic-2-3	175.68
2021-06-21	2001	Synthetic-2-1	2003	Synthetic-2-3	161.172
2021-06-22	2001	Synthetic-2-1	2003	Synthetic-2-3	145.335
2021-06-23	2001	Synthetic-2-1	2003	Synthetic-2-3	135.046
2021-06-24	2001	Synthetic-2-1	2003	Synthetic-2-3	144.931
2021-06-25	2001	Synthetic-2-1	2003	Synthetic-2-3	155.284
2021-06-26	2001	Synthetic-2-1	2003	Synthetic-2-3	171.99
2021-06-27	2001	Synthetic-2-1	2003	Synthetic-2-3	178.295
2021-06-28	2001	Synthetic-2-1	2003	Synthetic-2-3	169.716
2021-06-29	2001	Synthetic-2-1	2003	Synthetic-2-3	146.526
2021-01-01	2001	Synthetic-2-1	2004	Synthetic-2-4	136.496
2021-01-02	2001	Synthetic-2-1	2004	Synthetic-2-4	149.47
2021-01-03	2001	Synthetic-2-1	2004	Synthetic-2-4	157.016
2021-01-04	2001	Synthetic-2-1	2004	Synthetic-2-4	146.842
2021-01-05	2001	Synthetic-2-1	2004	Synthetic-2-4	127.982
2021-01-06	2001	Synthetic-2-1	2004	Synthetic-2-4	120.305
2021-01-07	2001	Synthetic-2-1	2004	Synthetic-2-4	122.766
2021-01-08	2001	Synthetic-2-1	2004	Synthetic-2-4	136.026
2021-01-09	2001	Synthetic-2-1	2004	Synthetic-2-4	156.285
2021-01-10	2001	Synthetic-2-1	2004	Synthetic-2-4	157.127
2021-01-11	2001	Synthetic-2-1	2004	Synthetic-2-4	140.56
2021-01-12	2001	Synthetic-2-1	2004	Synthetic-2-4	123.863
2021-01-13	2001	Synthetic-2-1	2004	Synthetic-2-4	119.096
2021-01-14	2001	Synthetic-2-1	2004	Synthetic-2-4	124.609
2021-01-15	2001	Synthetic-2-1	2004	Synthetic-2-4	139.491
2021-01-16	2001	Synthetic-2-1	2004	Synthetic-2-4	153.248
